Date,Rainfall_S_Piero,Rainfall_Mangona,Rainfall_S_Agata,Rainfall_Cavallina,Rainfall_Le_Croci,Lake_Level,Flow_Rate
06/11/2008,6.4,13.4,3.0,5.8,1.0,246.12,1.0
07/11/2008,0.2,0.8,0.4,0.4,1.2,246.12,1.0
08/11/2008,0.0,0.0,0.0,0.2,0.0,246.11,1.0
09/11/2008,0.0,0.0,0.0,0.0,0.0,246.1,1.0
10/11/2008,0.0,0.0,0.2,0.0,0.2,246.08,1.0
11/11/2008,4.0,3.8,2.4,3.4,6.4,246.06,1.0
12/11/2008,2.0,25.4,2.4,13.2,12.6,246.05,1.0
13/11/2008,33.4,25.6,34.6,25.6,27.8,246.17,1.0
14/11/2008,0.6,1.8,4.0,0.0,0.6,246.36,1.0
15/11/2008,0.0,0.0,0.0,0.0,0.0,246.37,1.0
16/11/2008,0.0,0.0,0.0,0.0,0.0,246.38,1.0
17/11/2008,0.0,0.0,0.0,0.0,0.0,246.39,1.0
18/11/2008,0.0,0.0,0.0,0.0,0.0,246.38,1.0
19/11/2008,0.0,0.0,0.0,0.0,0.0,246.37,1.0
20/11/2008,0.2,0.0,0.0,0.0,0.0,246.35,1.0
21/11/2008,0.4,0.0,0.6,0.0,1.0,246.34,1.0
22/11/2008,0.0,0.0,0.0,0.0,0.0,246.33,1.0
23/11/2008,0.0,0.0,0.0,0.0,0.0,246.31,1.0
24/11/2008,14.8,12.6,14.6,15.8,17.6,246.29,1.0
25/11/2008,2.2,12.2,2.0,2.8,4.6,246.3,1.0
26/11/2008,0.0,0.0,0.0,0.0,0.0,246.3,1.0
27/11/2008,0.0,0.0,0.0,0.0,0.0,246.3,1.0
28/11/2008,28.2,40.2,29.4,31.8,34.8,246.3,1.0
29/11/2008,8.6,28.6,9.6,11.0,10.0,246.65,1.0
30/11/2008,37.6,59.6,35.8,48.0,42.8,247.22,1.0
01/12/2008,27.2,42.4,27.0,33.4,23.6,248.13,0.75
02/12/2008,9.6,11.4,8.2,8.6,11.6,248.84,0.6
03/12/2008,0.0,0.0,0.4,0.0,0.0,249.15,0.6
04/12/2008,2.8,4.8,2.8,3.0,5.0,249.26,0.6
05/12/2008,28.4,62.8,27.0,47.4,29.2,249.45,2.47
06/12/2008,1.0,3.6,4.8,4.6,3.6,250.38,5.45
07/12/2008,0.4,0.2,0.4,0.0,0.2,250.51,2.99
08/12/2008,0.2,0.0,0.0,0.0,0.0,250.6,2.7
09/12/2008,0.6,0.0,0.0,0.0,0.0,250.62,4.32
10/12/2008,18.8,25.6,17.4,21.6,13.0,250.62,4.16
11/12/2008,13.4,11.6,11.8,11.2,13.4,250.85,3.46
12/12/2008,6.0,4.0,3.4,4.0,7.8,251.03,5.53
13/12/2008,3.2,4.6,2.0,2.2,6.2,251.05,8.45
14/12/2008,0.4,0.6,0.2,0.6,0.2,251.02,7.9
15/12/2008,7.4,14.6,6.4,10.2,12.2,250.99,3.26
16/12/2008,3.0,8.2,3.4,6.0,7.0,251.06,2.8
17/12/2008,0.4,0.2,0.2,0.2,0.2,251.14,2.8
18/12/2008,1.0,3.6,5.4,0.0,1.2,251.19,2.8
19/12/2008,0.2,0.0,0.2,0.2,0.0,251.22,2.8
20/12/2008,0.2,0.0,0.2,0.0,0.2,251.23,2.8
21/12/2008,0.4,0.0,0.0,0.0,0.0,251.23,2.8
22/12/2008,0.2,0.0,0.2,0.0,0.2,251.23,2.8
23/12/2008,0.6,0.0,0.4,0.0,0.2,251.22,2.8
24/12/2008,0.2,0.0,0.2,0.2,0.4,251.21,2.8
25/12/2008,0.0,0.0,0.0,0.2,0.2,251.19,2.8
26/12/2008,0.4,0.2,3.2,0.0,0.0,251.18,2.8
27/12/2008,0.0,0.0,0.0,0.0,0.0,251.16,2.8
28/12/2008,0.2,0.0,0.0,0.0,0.0,251.13,2.8
29/12/2008,0.0,0.2,1.8,0.0,0.0,251.1,2.8
30/12/2008,0.0,0.0,0.0,0.0,0.0,251.07,2.8
31/12/2008,0.0,5.6,2.8,3.4,2.2,251.03,2.8
01/01/2009,11.6,12.8,10.4,11.8,13.2,251.05,2.8
02/01/2009,0.4,0.0,0.0,0.0,0.0,251.07,2.8
03/01/2009,0.0,0.0,0.2,0.0,0.0,251.06,3.32
04/01/2009,0.0,0.0,0.0,0.0,0.0,251.01,4.2
05/01/2009,0.0,0.0,0.0,0.0,0.0,250.96,3.94
06/01/2009,0.0,0.0,0.0,0.0,0.0,250.93,3.5
07/01/2009,14.6,16.4,13.8,12.4,18.8,250.9,3.5
08/01/2009,0.2,0.0,0.0,0.0,0.0,250.92,3.5
09/01/2009,0.0,0.0,0.0,0.0,0.0,250.91,3.5
10/01/2009,0.0,0.0,0.0,0.0,0.0,250.9,3.5
11/01/2009,0.0,0.0,0.0,0.0,0.0,250.87,3.5
12/01/2009,0.0,0.0,0.0,0.0,0.0,250.84,2.56
13/01/2009,0.2,0.0,0.8,0.0,2.2,250.82,2.0
14/01/2009,6.6,4.2,7.0,2.4,8.8,250.82,2.0
15/01/2009,0.6,0.2,0.6,0.6,1.2,250.85,2.0
16/01/2009,0.2,0.0,0.0,0.0,0.0,250.85,2.0
17/01/2009,0.2,0.0,0.2,0.0,0.0,250.84,2.0
18/01/2009,7.2,10.2,4.8,5.0,8.6,250.83,2.0
19/01/2009,7.2,13.8,6.4,2.0,7.2,250.87,2.0
20/01/2009,17.2,40.8,13.4,12.0,21.4,250.99,2.0
21/01/2009,3.6,3.2,3.6,3.4,4.0,251.54,5.03
22/01/2009,0.2,0.0,0.0,0.0,0.0,251.68,7.4
23/01/2009,10.0,8.0,6.8,7.6,10.2,251.68,7.4
24/01/2009,15.4,18.0,14.6,17.8,20.0,251.7,7.5
25/01/2009,0.0,0.0,0.2,0.0,0.0,251.9,7.5
26/01/2009,11.2,11.0,9.8,9.0,10.6,251.91,7.5
27/01/2009,0.4,0.0,0.4,0.6,0.0,251.97,7.42
28/01/2009,0.0,0.8,1.4,0.0,0.0,251.98,7.3
29/01/2009,0.0,0.0,0.0,0.0,0.0,251.96,7.3
30/01/2009,0.0,0.0,0.0,0.0,0.0,251.94,5.77
31/01/2009,0.2,0.0,0.0,0.0,0.0,251.86,6.15
01/02/2009,3.0,2.0,2.0,2.4,5.4,251.81,4.42
02/02/2009,36.4,44.2,35.6,36.8,38.2,251.78,5.5
03/02/2009,11.6,13.0,8.0,11.0,14.8,252.18,15.7
04/02/2009,0.4,0.2,0.2,0.2,0.2,252.21,14.03
05/02/2009,15.8,19.2,21.4,10.8,19.4,252.17,10.4
06/02/2009,11.6,13.0,10.4,6.2,9.4,252.23,18.5
07/02/2009,11.4,12.0,8.0,7.4,11.0,252.26,26.58
08/02/2009,4.4,4.6,5.6,0.4,2.4,252.21,18.04
09/02/2009,0.2,0.0,0.0,0.2,0.0,252.14,13.62
10/02/2009,6.0,14.4,6.6,6.2,7.2,252.08,9.2
11/02/2009,0.0,0.0,0.0,0.0,0.0,252.09,9.8
12/02/2009,0.0,0.0,0.0,0.0,0.0,252.06,8.1
13/02/2009,0.0,0.0,0.0,0.0,0.0,252.03,6.9
14/02/2009,0.0,0.0,0.0,0.0,0.0,251.99,6.3
15/02/2009,0.0,0.0,0.0,0.0,0.0,251.94,6.3
16/02/2009,0.0,0.0,0.0,0.0,0.0,251.89,6.3
17/02/2009,0.0,0.0,0.0,0.0,0.0,251.84,6.3
18/02/2009,0.0,0.0,0.0,0.0,0.0,251.79,6.3
19/02/2009,0.0,0.0,0.0,0.0,0.0,251.71,6.3
20/02/2009,0.0,0.0,0.0,0.0,0.0,251.64,6.3
21/02/2009,0.0,0.0,0.0,0.0,0.0,251.57,5.38
22/02/2009,0.0,0.0,0.0,0.0,0.0,251.54,2.9
23/02/2009,0.0,0.0,0.0,0.0,0.0,251.52,2.9
24/02/2009,0.0,0.2,0.6,0.0,0.2,251.5,2.9
25/02/2009,0.0,1.4,0.0,0.0,0.0,251.49,2.9
26/02/2009,0.0,0.0,0.0,0.0,0.0,251.45,2.9
27/02/2009,0.0,0.0,0.0,0.0,0.0,251.43,3.95
28/02/2009,0.2,0.0,0.0,0.0,0.2,251.38,5.2
01/03/2009,2.2,5.6,3.0,3.6,5.2,251.32,5.2
02/03/2009,2.0,2.8,3.8,2.4,3.4,251.27,3.7
03/03/2009,7.0,1.0,2.6,0.6,5.6,251.24,2.8
04/03/2009,37.6,36.2,32.4,34.4,40.4,251.22,3.6
05/03/2009,12.8,19.6,14.0,17.2,24.8,251.66,6.06
06/03/2009,0.0,0.0,0.4,0.2,0.0,251.92,6.93
07/03/2009,0.0,0.0,0.0,0.0,0.0,251.96,5.8
08/03/2009,0.0,0.0,0.0,0.0,0.0,251.93,5.8
09/03/2009,0.0,0.0,0.0,0.0,0.0,251.91,5.8
10/03/2009,0.4,0.0,0.2,0.2,0.6,251.86,5.8
11/03/2009,0.2,0.0,0.0,0.0,0.0,251.82,5.8
12/03/2009,0.0,0.0,0.0,0.0,0.0,251.77,5.8
13/03/2009,0.0,0.0,0.0,0.0,0.0,251.7,5.8
14/03/2009,0.0,0.0,0.0,0.0,0.0,251.64,5.8
15/03/2009,0.0,0.0,0.0,0.0,0.0,251.59,5.8
16/03/2009,0.0,0.0,0.0,0.0,0.0,251.52,3.92
17/03/2009,0.0,0.0,0.0,0.0,0.0,251.48,2.8
18/03/2009,0.0,0.0,0.0,0.0,0.0,251.46,2.8
19/03/2009,0.0,1.6,0.2,0.0,4.2,251.44,2.8
20/03/2009,0.2,0.8,1.8,0.0,0.6,251.42,2.8
21/03/2009,0.0,0.0,0.0,0.0,0.0,251.39,2.8
22/03/2009,0.0,0.0,0.0,0.0,0.0,251.35,2.8
23/03/2009,0.0,0.0,0.0,0.0,0.0,251.31,1.99
24/03/2009,2.0,3.6,6.2,0.4,2.6,251.31,1.5
25/03/2009,0.2,0.0,0.0,0.0,0.0,251.31,1.5
26/03/2009,0.0,0.0,0.0,0.0,0.0,251.3,1.5
27/03/2009,0.0,0.8,0.0,0.0,0.0,251.3,2.27
28/03/2009,8.6,8.6,8.0,7.0,10.6,251.26,4.6
29/03/2009,56.0,74.6,54.6,70.0,77.8,251.22,4.93
30/03/2009,1.0,7.8,1.4,1.8,4.2,252.22,21.1
31/03/2009,10.4,20.4,9.0,12.6,16.4,252.17,16.1
01/04/2009,8.0,7.8,3.8,7.6,9.0,252.17,16.1
02/04/2009,7.4,8.0,11.6,7.6,10.8,252.2,19.0
03/04/2009,0.2,1.0,0.0,0.0,0.2,252.14,13.5
04/04/2009,0.0,0.0,0.0,0.0,0.0,252.08,9.2
05/04/2009,0.0,0.0,0.0,0.0,0.0,252.04,7.3
06/04/2009,0.2,0.2,0.2,0.0,0.0,252.0,6.3
07/04/2009,0.0,0.0,0.0,0.0,0.0,251.96,6.3
08/04/2009,0.0,0.0,0.0,0.0,0.0,251.91,6.3
09/04/2009,0.0,0.0,0.0,0.0,0.0,251.84,6.3
10/04/2009,2.6,0.0,1.0,0.2,2.2,251.78,6.3
11/04/2009,0.0,0.0,0.0,0.0,0.6,251.71,6.3
12/04/2009,0.0,0.0,0.0,0.0,0.0,251.65,6.3
13/04/2009,0.0,0.0,0.0,0.0,0.0,251.57,4.77
14/04/2009,0.0,0.0,0.0,0.0,0.0,251.55,2.8
15/04/2009,0.0,0.0,0.0,0.0,0.0,251.54,3.95
16/04/2009,6.2,10.4,5.0,4.4,12.6,251.48,5.7
17/04/2009,3.4,3.2,1.0,2.8,4.4,251.42,5.7
18/04/2009,7.4,9.6,5.6,2.6,12.6,251.36,5.7
19/04/2009,4.4,12.2,7.2,4.0,5.4,251.31,5.7
20/04/2009,1.6,0.0,0.2,0.6,0.4,251.26,3.95
21/04/2009,0.0,0.6,1.8,0.0,0.0,251.25,2.8
22/04/2009,0.0,0.0,0.2,0.0,0.0,251.24,2.8
23/04/2009,5.8,0.0,1.2,0.0,12.2,251.21,2.8
24/04/2009,0.0,0.0,0.0,0.0,0.2,251.19,2.8
25/04/2009,0.0,0.0,0.0,0.0,0.0,251.16,2.8
26/04/2009,7.2,9.2,6.6,5.8,7.4,251.13,2.8
27/04/2009,1.0,2.6,4.0,0.4,1.4,251.12,2.8
28/04/2009,2.6,5.2,6.4,0.2,2.8,251.1,1.42
29/04/2009,11.0,5.6,6.4,5.8,5.8,251.11,0.6
30/04/2009,1.0,0.0,1.6,0.0,0.0,251.17,0.6
01/05/2009,0.2,0.0,0.0,0.0,0.0,251.19,0.6
02/05/2009,4.4,2.8,6.8,0.2,3.8,251.21,0.6
03/05/2009,0.2,0.2,0.2,0.0,0.2,251.24,0.6
04/05/2009,0.2,1.2,0.4,0.0,0.0,251.24,0.6
05/05/2009,0.2,0.2,0.6,0.0,0.0,251.26,0.6
06/05/2009,0.0,0.0,0.0,0.0,0.0,251.26,0.6
07/05/2009,0.0,0.0,0.0,0.0,0.0,251.26,0.6
08/05/2009,0.0,0.0,0.0,0.0,0.0,251.27,0.6
09/05/2009,0.0,0.0,0.0,0.0,0.0,251.27,0.6
10/05/2009,0.0,0.0,0.0,0.0,0.0,251.27,0.6
11/05/2009,0.0,0.0,0.0,0.0,0.0,251.28,0.6
12/05/2009,0.0,0.0,0.0,0.0,0.0,251.28,0.6
13/05/2009,0.0,0.0,0.0,0.0,0.0,251.28,0.6
14/05/2009,0.0,0.0,0.0,0.0,0.0,251.28,0.6
15/05/2009,0.0,0.0,0.0,0.0,0.0,251.28,0.6
16/05/2009,0.0,0.0,0.0,0.0,0.2,251.28,0.6
17/05/2009,0.0,0.0,0.0,0.0,0.0,251.28,0.6
18/05/2009,0.0,0.0,0.0,0.0,0.0,251.28,0.6
19/05/2009,0.0,0.0,0.0,0.0,0.0,251.28,0.6
20/05/2009,0.0,0.0,0.0,0.0,0.0,251.27,0.6
21/05/2009,0.0,0.0,0.0,0.0,0.0,251.26,0.6
22/05/2009,0.0,0.0,0.0,0.0,0.0,251.25,0.6
23/05/2009,0.0,0.0,0.0,0.0,0.0,251.24,0.6
24/05/2009,0.0,0.0,0.0,0.0,0.0,251.23,0.6
25/05/2009,0.0,0.0,0.0,0.0,0.0,251.22,0.6
26/05/2009,0.0,0.0,0.0,0.0,0.0,251.22,0.6
27/05/2009,0.0,0.4,0.6,0.0,1.0,251.21,0.6
28/05/2009,0.0,0.0,0.0,0.0,0.0,251.2,0.6
29/05/2009,1.6,1.4,1.0,0.0,0.0,251.19,0.6
30/05/2009,0.2,0.0,0.0,0.0,0.0,251.18,0.6
31/05/2009,6.4,4.0,5.4,3.8,7.4,251.17,0.6
01/06/2009,5.4,9.8,2.6,7.8,17.0,251.17,0.6
02/06/2009,0.0,0.0,0.2,0.0,0.0,251.16,0.6
03/06/2009,0.0,0.0,0.0,0.0,0.0,251.16,0.6
04/06/2009,0.0,0.0,0.0,0.0,0.0,251.15,0.6
05/06/2009,0.0,0.0,0.0,0.0,0.0,251.15,0.6
06/06/2009,0.0,0.0,0.4,0.0,0.0,251.14,0.6
07/06/2009,3.0,4.4,6.4,2.6,8.8,251.13,0.6
08/06/2009,0.0,0.0,0.0,0.0,0.2,251.13,0.6
09/06/2009,0.0,0.0,0.0,0.0,0.0,251.12,0.6
10/06/2009,0.0,0.0,0.0,0.0,0.0,251.11,0.6
11/06/2009,0.0,0.0,0.0,0.0,0.0,251.1,0.6
12/06/2009,0.0,0.0,0.0,0.0,0.0,251.09,0.6
13/06/2009,0.0,0.0,0.0,0.0,0.0,251.08,0.6
14/06/2009,0.0,0.0,0.0,0.0,0.0,251.07,0.6
15/06/2009,0.0,0.0,0.0,0.0,0.0,251.06,0.6
16/06/2009,0.0,0.0,0.0,0.0,0.0,251.05,0.6
17/06/2009,0.0,0.0,0.0,0.0,0.0,251.04,0.6
18/06/2009,0.0,0.0,0.0,0.0,0.0,251.03,0.6
19/06/2009,0.0,0.0,0.0,0.0,0.0,251.02,0.6
20/06/2009,0.0,0.8,0.0,0.0,0.0,251.01,0.6
21/06/2009,3.2,1.8,4.0,0.0,3.0,251.0,0.6
22/06/2009,5.2,0.0,1.8,0.0,1.0,250.99,0.6
23/06/2009,0.0,0.0,0.0,0.0,0.2,250.98,0.6
24/06/2009,0.0,0.0,0.0,0.0,0.0,250.96,0.6
25/06/2009,0.0,0.0,0.0,0.0,0.0,250.95,0.6
26/06/2009,0.0,2.0,0.8,0.0,0.2,250.93,0.6
27/06/2009,3.2,2.2,17.6,2.4,1.8,250.91,0.6
28/06/2009,0.0,0.0,0.0,0.0,0.8,250.9,0.6
29/06/2009,0.4,11.8,0.0,0.2,0.2,250.9,0.6
30/06/2009,0.0,0.0,0.0,0.0,0.0,250.89,0.6
01/07/2009,0.2,0.0,0.0,0.0,0.0,250.88,0.6
02/07/2009,0.2,7.2,4.4,0.0,3.6,250.87,0.6
03/07/2009,0.0,0.0,0.0,0.0,0.0,250.86,0.6
04/07/2009,0.0,0.0,0.0,0.0,0.0,250.85,0.6
05/07/2009,1.0,0.0,0.2,0.0,0.0,250.84,0.6
06/07/2009,4.4,25.2,2.4,11.2,9.4,250.83,0.6
07/07/2009,0.0,0.0,0.0,0.0,0.0,250.83,0.6
08/07/2009,0.0,0.0,0.0,0.0,0.0,250.82,0.6
09/07/2009,0.0,0.0,0.0,0.0,0.0,250.8,0.6
10/07/2009,0.2,2.6,1.8,0.0,0.0,250.78,1.09
11/07/2009,2.2,0.6,0.2,0.0,0.6,250.75,1.5
12/07/2009,0.0,0.0,0.0,0.0,0.0,250.71,1.5
13/07/2009,0.0,0.0,0.0,0.0,0.0,250.69,1.5
14/07/2009,0.0,0.0,0.0,0.0,0.0,250.67,1.5
15/07/2009,0.0,0.0,0.0,0.0,0.0,250.64,1.5
16/07/2009,0.0,0.0,0.0,0.0,0.0,250.61,1.5
17/07/2009,0.0,0.0,0.0,0.0,0.0,250.58,1.5
18/07/2009,0.0,0.0,0.0,0.0,0.0,250.55,1.5
19/07/2009,0.0,0.0,0.0,0.0,0.0,250.51,1.5
20/07/2009,0.0,0.0,0.0,0.0,0.0,250.48,1.5
21/07/2009,0.0,0.0,0.0,0.0,0.0,250.44,1.5
22/07/2009,0.0,0.0,0.0,0.0,0.0,250.41,1.5
23/07/2009,0.0,0.0,0.0,0.0,0.0,250.38,1.5
24/07/2009,0.0,0.0,0.0,0.0,0.0,250.35,1.76
25/07/2009,0.0,0.0,0.0,0.0,0.0,250.32,2.0
26/07/2009,0.0,0.0,0.0,0.0,0.0,250.28,2.0
27/07/2009,0.0,0.0,0.0,0.0,0.0,250.23,2.0
28/07/2009,0.0,0.0,0.0,0.0,0.0,250.19,2.0
29/07/2009,0.0,0.0,0.0,0.0,0.0,250.15,2.0
30/07/2009,0.0,0.0,0.0,0.0,0.0,250.11,2.0
31/07/2009,0.0,0.0,0.0,0.0,0.0,250.07,2.0
01/08/2009,0.0,0.0,0.0,0.0,0.0,250.03,2.0
02/08/2009,0.0,0.0,0.0,0.0,0.0,249.99,2.0
03/08/2009,6.2,0.0,4.0,3.6,2.8,249.95,2.31
04/08/2009,0.4,0.0,0.6,0.2,0.0,249.91,2.5
05/08/2009,0.0,0.0,0.0,0.0,0.0,249.85,2.5
06/08/2009,0.0,0.0,0.0,0.0,0.0,249.8,2.5
07/08/2009,0.0,0.0,0.0,0.0,0.0,249.75,2.5
08/08/2009,0.2,0.2,0.0,0.0,4.0,249.7,2.5
09/08/2009,12.0,0.0,11.6,1.0,2.2,249.65,2.5
10/08/2009,0.0,0.0,0.0,0.0,0.0,249.61,2.5
11/08/2009,0.0,0.0,0.0,0.0,0.0,249.56,2.5
12/08/2009,0.0,0.0,0.0,0.0,0.0,249.51,2.5
13/08/2009,0.0,0.0,0.0,0.0,0.0,249.47,2.5
14/08/2009,0.0,0.0,0.0,0.0,0.0,249.41,2.69
15/08/2009,0.0,0.0,0.0,0.0,0.0,249.36,2.8
16/08/2009,0.0,0.0,0.0,0.0,0.0,249.31,2.8
17/08/2009,7.8,0.0,0.4,5.4,1.2,249.25,2.28
18/08/2009,0.0,0.0,0.0,0.0,0.0,249.21,2.0
19/08/2009,0.0,0.0,0.0,0.0,0.0,249.17,2.0
20/08/2009,0.0,0.0,0.0,0.0,0.0,249.13,2.52
21/08/2009,0.0,0.0,0.0,0.0,0.0,249.08,2.8
22/08/2009,0.0,0.0,0.0,0.0,0.0,249.03,2.8
23/08/2009,0.0,0.0,0.0,0.0,0.0,248.97,2.8
24/08/2009,0.0,0.0,0.0,0.0,0.0,248.91,2.8
25/08/2009,0.0,0.0,0.0,0.0,0.0,248.86,2.8
26/08/2009,0.0,0.0,0.0,0.0,0.0,248.81,2.8
27/08/2009,0.4,0.0,0.0,0.0,0.0,248.74,2.8
28/08/2009,0.0,0.0,0.0,0.0,0.0,248.69,2.8
29/08/2009,0.0,0.0,0.0,0.0,0.0,248.64,2.8
30/08/2009,0.0,0.0,0.0,0.0,0.0,248.58,2.8
31/08/2009,0.0,0.0,0.0,0.0,0.0,248.52,2.75
01/09/2009,0.0,0.0,0.0,0.0,0.0,248.47,2.75
02/09/2009,0.0,0.0,0.0,0.0,0.0,248.42,2.75
03/09/2009,0.0,0.0,0.0,0.0,0.0,248.35,2.75
04/09/2009,0.0,0.0,0.0,0.0,0.0,248.3,2.75
05/09/2009,0.0,0.0,0.0,0.0,0.0,248.24,2.75
06/09/2009,0.0,0.0,0.0,0.0,0.0,248.18,2.75
07/09/2009,0.0,0.0,0.0,0.0,0.0,248.12,2.7
08/09/2009,0.0,0.0,0.0,0.0,0.0,248.06,2.86
09/09/2009,0.0,0.0,0.0,0.0,0.0,248.0,3.0
10/09/2009,0.0,0.0,0.0,0.0,0.0,247.93,3.0
11/09/2009,0.0,0.0,0.0,0.0,0.0,247.87,2.81
12/09/2009,2.0,0.0,0.8,0.0,0.0,247.82,2.7
13/09/2009,0.0,0.0,0.0,0.0,0.4,247.76,2.7
14/09/2009,13.6,0.2,19.0,20.0,26.4,247.71,2.7
15/09/2009,0.2,1.0,0.2,0.0,1.0,247.68,2.7
16/09/2009,11.8,19.0,11.8,11.4,12.6,247.64,2.7
17/09/2009,1.0,12.6,0.4,0.2,0.8,247.6,2.82
18/09/2009,0.0,0.0,0.2,0.0,0.2,247.55,3.0
19/09/2009,0.2,0.0,2.8,0.0,0.0,247.49,3.0
20/09/2009,13.8,18.8,24.0,8.4,31.2,247.44,3.0
21/09/2009,2.2,2.0,0.6,0.8,0.6,247.4,3.0
22/09/2009,0.0,0.0,0.0,0.0,0.0,247.35,3.0
23/09/2009,0.0,0.0,0.0,0.0,0.0,247.29,3.0
24/09/2009,0.0,0.0,0.0,0.0,0.0,247.23,3.0
25/09/2009,0.0,0.0,0.0,0.0,0.0,247.17,3.0
26/09/2009,0.0,0.0,0.0,0.0,0.0,247.11,3.0
27/09/2009,0.0,0.0,0.0,0.0,0.0,247.05,3.0
28/09/2009,0.0,0.0,0.0,0.0,0.0,246.99,3.0
29/09/2009,0.0,0.0,0.0,0.0,0.0,246.94,3.0
30/09/2009,0.0,0.0,0.0,0.0,0.0,246.88,3.0
01/10/2009,0.0,0.0,0.0,0.0,0.0,246.82,3.0
02/10/2009,0.0,0.0,0.0,0.0,0.0,246.76,3.0
03/10/2009,0.0,0.0,0.0,0.0,0.0,246.7,3.0
04/10/2009,0.0,0.0,0.4,0.0,0.8,246.64,3.0
05/10/2009,0.0,0.0,0.2,0.0,0.0,246.58,3.0
06/10/2009,0.0,0.0,0.0,0.0,0.0,246.53,3.0
07/10/2009,0.0,0.0,0.0,0.0,0.0,246.47,3.0
08/10/2009,0.0,0.0,0.0,0.0,0.0,246.4,3.0
09/10/2009,0.0,0.0,3.0,2.0,7.4,246.34,2.81
10/10/2009,1.6,0.0,0.2,0.2,0.2,246.28,2.5
11/10/2009,0.0,0.0,0.0,0.0,0.0,246.23,2.5
12/10/2009,12.2,0.0,7.8,3.6,18.2,246.18,2.5
13/10/2009,0.0,0.0,0.0,0.0,0.0,246.14,2.5
14/10/2009,0.0,0.0,0.0,0.0,0.0,246.07,2.5
15/10/2009,0.0,0.0,0.0,0.0,0.0,246.02,2.5
16/10/2009,0.0,0.0,0.0,0.0,0.0,245.97,2.5
17/10/2009,0.0,0.0,0.0,0.0,0.0,245.91,2.5
18/10/2009,0.0,0.0,0.0,0.0,0.0,245.86,2.5
19/10/2009,0.0,0.0,0.0,0.0,0.0,245.81,2.5
20/10/2009,0.0,0.0,0.0,0.0,0.0,245.74,2.5
21/10/2009,3.2,0.0,5.0,6.2,5.6,245.68,2.5
22/10/2009,13.2,0.0,13.4,8.0,11.2,245.65,2.5
23/10/2009,10.4,0.0,14.6,4.8,9.0,245.62,2.25
24/10/2009,0.2,0.0,3.0,0.2,0.0,245.59,2.0
25/10/2009,0.0,0.0,0.0,0.0,0.0,245.55,2.0
26/10/2009,0.0,0.0,0.0,0.0,0.0,245.51,1.73
27/10/2009,0.0,0.0,0.0,0.0,0.0,245.48,1.5
28/10/2009,0.2,0.0,0.0,0.0,0.0,245.45,1.5
29/10/2009,0.0,0.0,0.0,0.0,0.0,245.41,1.5
30/10/2009,0.2,0.0,0.0,0.0,0.0,245.38,1.5
31/10/2009,0.0,0.0,0.0,0.0,0.0,245.35,1.5
01/11/2009,0.0,0.0,0.0,0.0,0.0,245.31,1.5
02/11/2009,10.2,27.2,13.8,14.4,18.4,245.29,0.92
03/11/2009,1.2,0.2,0.4,0.4,1.0,245.31,0.6
04/11/2009,13.6,24.4,13.4,12.2,16.6,245.28,0.6
05/11/2009,1.2,10.2,1.0,3.8,2.6,245.3,0.6
06/11/2009,4.0,8.2,5.0,8.4,9.0,245.32,0.6
07/11/2009,1.6,0.4,1.4,0.4,0.8,245.32,0.6
08/11/2009,26.8,26.8,26.4,28.2,32.8,245.32,0.6
09/11/2009,0.6,0.8,1.0,0.6,0.8,245.38,0.6
10/11/2009,0.0,0.0,0.0,0.2,0.2,245.4,0.6
11/11/2009,0.2,0.0,0.0,0.0,0.0,245.4,0.6
12/11/2009,0.2,0.0,0.2,0.0,0.2,245.39,0.6
13/11/2009,0.0,0.8,0.0,0.0,0.8,245.38,0.6
14/11/2009,0.0,1.4,0.2,0.2,0.4,245.37,0.6
15/11/2009,0.0,0.2,0.2,0.2,0.0,245.36,0.6
16/11/2009,0.0,0.0,0.0,0.0,0.0,245.36,0.6
17/11/2009,0.2,0.0,0.2,0.0,0.0,245.35,0.6
18/11/2009,0.0,0.0,0.0,0.0,0.0,245.34,0.6
19/11/2009,0.2,0.2,0.4,0.0,0.2,245.33,0.6
20/11/2009,0.2,0.0,0.0,0.0,0.0,245.32,0.6
21/11/2009,0.4,0.0,0.0,0.0,0.0,245.3,0.6
22/11/2009,0.0,0.4,0.0,0.0,0.0,245.29,0.6
23/11/2009,0.0,0.8,0.0,0.0,0.0,245.28,0.6
24/11/2009,0.0,0.0,0.0,0.0,0.0,245.28,0.6
25/11/2009,0.0,0.0,0.0,0.0,0.0,245.27,0.6
26/11/2009,0.0,0.0,0.0,0.0,0.0,245.26,0.6
27/11/2009,2.0,5.0,5.4,2.8,3.8,245.25,0.6
28/11/2009,5.4,7.2,2.8,2.2,3.2,245.24,0.6
29/11/2009,0.8,1.6,0.6,0.0,0.4,245.23,0.6
30/11/2009,41.2,43.6,37.2,29.8,49.4,245.23,0.6
01/12/2009,5.6,6.0,4.2,2.2,4.6,245.5,0.6
02/12/2009,0.2,0.0,0.2,0.2,0.2,245.55,0.6
03/12/2009,0.2,0.0,0.2,0.2,0.2,245.55,0.6
04/12/2009,32.2,29.0,24.6,28.0,34.4,245.59,0.6
05/12/2009,0.0,0.0,0.0,0.0,0.0,245.78,0.6
06/12/2009,0.0,0.0,0.2,0.0,0.4,245.8,0.6
07/12/2009,4.2,13.8,5.2,3.8,5.6,245.83,0.6
